Program	ref	query	algorithm	flags	elapsedTime	userTime	systemTime	maxResidentMemory	CPU
bio-align	ramKiller	small	needle	NA	1.48	1.25	0.21	2757408	99%
emboss	ramKiller	small	needle	NA	17.13	16.71	0.41	5522708	99%
emboss	ramKiller	small	water	NA	11.80	11.59	0.20	2771520	99%
alnSeq	ramKiller	mid	needle	two-bit	16.35	16.12	0.23	546432	99%
alnSeq	ramKiller	mid	water	two-bit	17.75	17.46	0.28	546304	99%
alnSeq	ramKiller	mid	mem-water	byte	23.16	23.15	0.00	5888	99%
alnSeq	ramKiller	mid	mem-water	mid	20.05	20.05	0.00	5888	99%
alnSeq	ramKiller	mid	mem-water	fast	18.56	18.56	0.00	5888	100%
alnSeq	ramKiller	mid	hirschberg	byte	16.60	16.58	0.01	4352	99%
alnSeq	ramKiller	mid	hirschberg	mid	14.98	14.98	0.00	4480	100%
alnSeq	ramKiller	mid	hirschberg	fast	7.02	7.00	0.01	4352	99%
bio-align	ramKiller	mid	hirschberg	NA	NA	NA	NA	NA	NA
ssw_test	ramKiller	mid	water	NA	0.98	0.96	0.01	19232	99%
python	ramKiller	mid	blank	NA	0.07	0.04	0.01	14336	78%
sequence_align	ramKiller	mid	hirschberg	NA	30.13	30.09	0.02	27256	99%
alnSeq	ramKiller	mid	needle	two-bit	16.35	16.07	0.27	546432	99%
alnSeq	ramKiller	mid	water	two-bit	17.71	17.47	0.23	546304	99%
alnSeq	ramKiller	mid	mem-water	byte	23.13	23.13	0.00	5888	99%
alnSeq	ramKiller	mid	mem-water	mid	20.02	20.02	0.00	5888	99%
alnSeq	ramKiller	mid	mem-water	fast	18.54	18.54	0.00	5888	100%
alnSeq	ramKiller	mid	hirschberg	byte	16.57	16.57	0.00	4480	99%
alnSeq	ramKiller	mid	hirschberg	mid	14.98	14.98	0.00	4480	100%
alnSeq	ramKiller	mid	hirschberg	fast	7.01	7.01	0.00	4352	99%
bio-align	ramKiller	mid	hirschberg	NA	NA	NA	NA	NA	NA
ssw_test	ramKiller	mid	water	NA	0.99	0.98	0.00	19088	99%
python	ramKiller	mid	blank	NA	0.04	0.01	0.01	14336	66%
sequence_align	ramKiller	mid	hirschberg	NA	30.13	30.08	0.02	27216	99%
alnSeq	ramKiller	mid	needle	two-bit	16.46	16.16	0.30	546432	100%
alnSeq	ramKiller	mid	water	two-bit	17.82	17.55	0.26	546304	100%
alnSeq	ramKiller	mid	mem-water	byte	23.21	23.21	0.00	5888	99%
alnSeq	ramKiller	mid	mem-water	mid	20.02	20.02	0.00	5888	99%
alnSeq	ramKiller	mid	mem-water	fast	18.56	18.56	0.00	5888	99%
alnSeq	ramKiller	mid	hirschberg	byte	16.56	16.55	0.00	4480	99%
alnSeq	ramKiller	mid	hirschberg	mid	14.98	14.98	0.00	4480	99%
alnSeq	ramKiller	mid	hirschberg	fast	7.03	7.02	0.00	4352	99%
bio-align	ramKiller	mid	hirschberg	NA	NA	NA	NA	NA	NA
ssw_test	ramKiller	mid	water	NA	0.98	0.97	0.00	19228	99%
python	ramKiller	mid	blank	NA	0.05	0.03	0.00	14336	72%
sequence_align	ramKiller	mid	hirschberg	NA	30.13	30.10	0.00	27216	99%
alnSeq	ramKiller	mid	needle	two-bit	16.36	16.12	0.24	546432	99%
alnSeq	ramKiller	mid	water	two-bit	17.86	17.59	0.27	546304	99%
alnSeq	ramKiller	mid	mem-water	byte	23.30	23.29	0.00	5888	99%
alnSeq	ramKiller	mid	mem-water	mid	20.08	20.07	0.00	5888	99%
alnSeq	ramKiller	mid	mem-water	fast	18.55	18.55	0.00	5888	99%
alnSeq	ramKiller	mid	hirschberg	byte	16.53	16.52	0.00	4480	100%
alnSeq	ramKiller	mid	hirschberg	mid	14.98	14.97	0.00	4480	99%
alnSeq	ramKiller	mid	hirschberg	fast	7.01	7.01	0.00	4352	99%
bio-align	ramKiller	mid	hirschberg	NA	NA	NA	NA	NA	NA
ssw_test	ramKiller	mid	water	NA	0.98	0.98	0.00	19232	100%
python	ramKiller	mid	blank	NA	0.05	0.01	0.01	14336	58%
sequence_align	ramKiller	mid	hirschberg	NA	30.13	30.10	0.01	27216	99%
alnSeq	ramKiller	mid	needle	two-bit	16.38	16.09	0.28	546304	99%
alnSeq	ramKiller	mid	water	two-bit	17.71	17.43	0.28	546304	99%
alnSeq	ramKiller	mid	mem-water	byte	23.14	23.13	0.00	5888	99%
alnSeq	ramKiller	mid	mem-water	mid	20.03	20.03	0.00	5888	99%
alnSeq	ramKiller	mid	mem-water	fast	18.55	18.54	0.00	5888	99%
alnSeq	ramKiller	mid	hirschberg	byte	16.58	16.58	0.00	4480	99%
alnSeq	ramKiller	mid	hirschberg	mid	14.98	14.98	0.00	4480	99%
alnSeq	ramKiller	mid	hirschberg	fast	7.02	7.01	0.00	4224	99%
bio-align	ramKiller	mid	hirschberg	NA	NA	NA	NA	NA	NA
ssw_test	ramKiller	mid	water	NA	0.97	0.97	0.00	21096	100%
python	ramKiller	mid	blank	NA	0.04	0.01	0.01	14336	69%
sequence_align	ramKiller	mid	hirschberg	NA	30.14	30.11	0.00	27128	99%
alnSeq	ramKiller	mid	needle	two-bit	16.39	16.09	0.30	546304	99%
alnSeq	ramKiller	mid	water	two-bit	17.68	17.44	0.24	546304	99%
alnSeq	ramKiller	mid	mem-water	byte	23.17	23.16	0.00	5888	100%
alnSeq	ramKiller	mid	mem-water	mid	20.02	20.01	0.00	5888	99%
alnSeq	ramKiller	mid	mem-water	fast	18.56	18.55	0.01	5888	99%
alnSeq	ramKiller	mid	hirschberg	byte	16.57	16.56	0.00	4480	99%
alnSeq	ramKiller	mid	hirschberg	mid	14.98	14.98	0.00	4480	100%
alnSeq	ramKiller	mid	hirschberg	fast	7.02	7.00	0.00	4352	99%
bio-align	ramKiller	mid	hirschberg	NA	NA	NA	NA	NA	NA
ssw_test	ramKiller	mid	water	NA	0.99	0.98	0.00	21060	100%
python	ramKiller	mid	blank	NA	0.06	0.02	0.01	14336	70%
sequence_align	ramKiller	mid	hirschberg	NA	30.13	30.09	0.02	27264	99%
alnSeq	ramKiller	mid	needle	two-bit	16.43	16.19	0.23	546432	99%
alnSeq	ramKiller	mid	water	two-bit	17.71	17.41	0.29	546304	99%
alnSeq	ramKiller	mid	mem-water	byte	23.15	23.15	0.00	5888	99%
alnSeq	ramKiller	mid	mem-water	mid	20.04	20.04	0.00	5888	99%
alnSeq	ramKiller	mid	mem-water	fast	18.57	18.55	0.01	5888	99%
alnSeq	ramKiller	mid	hirschberg	byte	16.64	16.64	0.00	4480	100%
alnSeq	ramKiller	mid	hirschberg	mid	14.98	14.97	0.00	4480	99%
alnSeq	ramKiller	mid	hirschberg	fast	7.02	7.01	0.00	4352	99%
bio-align	ramKiller	mid	hirschberg	NA	NA	NA	NA	NA	NA
ssw_test	ramKiller	mid	water	NA	0.98	0.97	0.00	21096	99%
python	ramKiller	mid	blank	NA	0.06	0.03	0.00	14336	69%
sequence_align	ramKiller	mid	hirschberg	NA	30.14	30.09	0.02	27216	99%
alnSeq	ramKiller	mid	needle	two-bit	16.38	16.06	0.31	546432	99%
alnSeq	ramKiller	mid	water	two-bit	17.68	17.41	0.26	546304	99%
alnSeq	ramKiller	mid	mem-water	byte	23.22	23.21	0.01	5888	99%
alnSeq	ramKiller	mid	mem-water	mid	20.00	19.99	0.01	5888	99%
alnSeq	ramKiller	mid	mem-water	fast	18.55	18.55	0.00	5888	99%
alnSeq	ramKiller	mid	hirschberg	byte	16.50	16.50	0.00	4480	100%
alnSeq	ramKiller	mid	hirschberg	mid	14.98	14.98	0.00	4480	99%
alnSeq	ramKiller	mid	hirschberg	fast	7.02	7.01	0.00	4352	99%
bio-align	ramKiller	mid	hirschberg	NA	NA	NA	NA	NA	NA
ssw_test	ramKiller	mid	water	NA	0.98	0.97	0.00	21092	100%
python	ramKiller	mid	blank	NA	0.04	0.02	0.00	14336	61%
sequence_align	ramKiller	mid	hirschberg	NA	30.14	30.09	0.02	27224	99%
alnSeq	ramKiller	mid	needle	two-bit	16.35	16.08	0.27	546432	99%
alnSeq	ramKiller	mid	water	two-bit	17.78	17.52	0.25	546432	99%
alnSeq	ramKiller	mid	mem-water	byte	23.26	23.26	0.00	5888	99%
alnSeq	ramKiller	mid	mem-water	mid	20.07	20.06	0.01	5888	99%
alnSeq	ramKiller	mid	mem-water	fast	18.57	18.55	0.01	5760	99%
alnSeq	ramKiller	mid	hirschberg	byte	16.55	16.55	0.00	4480	99%
alnSeq	ramKiller	mid	hirschberg	mid	14.98	14.97	0.00	4480	99%
alnSeq	ramKiller	mid	hirschberg	fast	7.02	7.02	0.00	4224	99%
bio-align	ramKiller	mid	hirschberg	NA	NA	NA	NA	NA	NA
ssw_test	ramKiller	mid	water	NA	1.00	0.99	0.00	21224	100%
python	ramKiller	mid	blank	NA	0.04	0.02	0.00	14336	63%
sequence_align	ramKiller	mid	hirschberg	NA	30.17	30.13	0.01	27220	99%
alnSeq	ramKiller	mid	needle	two-bit	16.40	16.12	0.27	546304	99%
alnSeq	ramKiller	mid	water	two-bit	17.70	17.42	0.28	546432	99%
alnSeq	ramKiller	mid	mem-water	byte	23.23	23.22	0.00	5888	99%
alnSeq	ramKiller	mid	mem-water	mid	20.04	20.03	0.00	5888	99%
alnSeq	ramKiller	mid	mem-water	fast	18.56	18.55	0.00	5888	99%
alnSeq	ramKiller	mid	hirschberg	byte	16.60	16.59	0.00	4480	99%
alnSeq	ramKiller	mid	hirschberg	mid	14.99	14.98	0.00	4480	99%
alnSeq	ramKiller	mid	hirschberg	fast	7.02	7.01	0.00	4224	99%
bio-align	ramKiller	mid	hirschberg	NA	NA	NA	NA	NA	NA
ssw_test	ramKiller	mid	water	NA	0.98	0.97	0.00	21316	99%
python	ramKiller	mid	blank	NA	0.04	0.02	0.00	14336	65%
sequence_align	ramKiller	mid	hirschberg	NA	30.15	30.11	0.02	27216	99%
alnSeq	ramKiller	large	needle	two-bit	41.30	40.55	0.73	1371008	99%
alnSeq	ramKiller	large	water	two-bit	44.77	44.05	0.71	1371008	99%
alnSeq	ramKiller	large	mem-water	byte	62.54	62.52	0.00	5888	99%
alnSeq	ramKiller	large	mem-water	mid	53.96	53.96	0.00	5888	99%
alnSeq	ramKiller	large	mem-water	fast	48.62	48.61	0.00	5888	99%
alnSeq	ramKiller	large	hirschberg	byte	41.88	41.87	0.00	4352	99%
alnSeq	ramKiller	large	hirschberg	mid	37.67	37.66	0.00	4480	99%
alnSeq	ramKiller	large	hirschberg	fast	17.64	17.63	0.00	4224	99%
bio-align	ramKiller	large	hirschberg	NA	25.50	25.50	0.00	14540	99%
ssw_test	ramKiller	large	water	NA	3.35	3.32	0.03	338828	100%
python	ramKiller	large	blank	NA	0.06	0.02	0.01	14592	69%
sequence_align	ramKiller	large	hirschberg	NA	75.96	75.91	0.01	26476	99%
alnSeq	ramKiller	large	needle	two-bit	41.22	40.54	0.67	1370880	99%
alnSeq	ramKiller	large	water	two-bit	44.74	44.00	0.73	1371008	99%
alnSeq	ramKiller	large	mem-water	byte	62.56	62.55	0.00	5888	99%
alnSeq	ramKiller	large	mem-water	mid	54.00	53.98	0.01	5888	99%
alnSeq	ramKiller	large	mem-water	fast	48.60	48.59	0.00	5888	99%
alnSeq	ramKiller	large	hirschberg	byte	41.76	41.75	0.00	4480	99%
alnSeq	ramKiller	large	hirschberg	mid	37.67	37.66	0.00	4480	99%
alnSeq	ramKiller	large	hirschberg	fast	17.64	17.63	0.00	4352	99%
bio-align	ramKiller	large	hirschberg	NA	25.55	25.53	0.01	14396	99%
ssw_test	ramKiller	large	water	NA	3.38	3.29	0.08	338056	99%
python	ramKiller	large	blank	NA	0.04	0.01	0.01	14592	65%
sequence_align	ramKiller	large	hirschberg	NA	75.93	75.89	0.01	26540	99%
alnSeq	ramKiller	large	needle	two-bit	41.19	40.54	0.64	1371008	99%
alnSeq	ramKiller	large	water	two-bit	44.61	43.87	0.73	1370880	99%
alnSeq	ramKiller	large	mem-water	byte	62.49	62.48	0.00	5888	99%
alnSeq	ramKiller	large	mem-water	mid	53.86	53.84	0.01	5888	99%
alnSeq	ramKiller	large	mem-water	fast	48.65	48.64	0.00	5888	99%
alnSeq	ramKiller	large	hirschberg	byte	41.72	41.72	0.00	4480	99%
alnSeq	ramKiller	large	hirschberg	mid	37.67	37.66	0.00	4480	99%
alnSeq	ramKiller	large	hirschberg	fast	17.63	17.63	0.00	4352	99%
bio-align	ramKiller	large	hirschberg	NA	25.56	25.55	0.00	14416	99%
ssw_test	ramKiller	large	water	NA	3.36	3.30	0.05	338952	99%
python	ramKiller	large	blank	NA	0.04	0.02	0.00	14592	65%
sequence_align	ramKiller	large	hirschberg	NA	75.96	75.94	0.00	26472	99%
alnSeq	ramKiller	large	needle	two-bit	41.21	40.52	0.69	1370880	99%
alnSeq	ramKiller	large	water	two-bit	44.60	43.84	0.75	1371008	99%
alnSeq	ramKiller	large	mem-water	byte	62.55	62.54	0.00	5888	99%
alnSeq	ramKiller	large	mem-water	mid	53.96	53.94	0.01	5888	99%
alnSeq	ramKiller	large	mem-water	fast	48.61	48.60	0.00	5888	99%
alnSeq	ramKiller	large	hirschberg	byte	41.82	41.81	0.00	4480	99%
alnSeq	ramKiller	large	hirschberg	mid	37.67	37.66	0.00	4480	99%
alnSeq	ramKiller	large	hirschberg	fast	17.64	17.62	0.00	4224	99%
bio-align	ramKiller	large	hirschberg	NA	25.63	25.62	0.01	14540	99%
ssw_test	ramKiller	large	water	NA	3.38	3.32	0.05	338056	99%
python	ramKiller	large	blank	NA	0.07	0.03	0.01	14592	70%
sequence_align	ramKiller	large	hirschberg	NA	75.97	75.92	0.02	26404	99%
alnSeq	ramKiller	large	needle	two-bit	41.43	40.70	0.72	1370880	99%
alnSeq	ramKiller	large	water	two-bit	44.64	43.94	0.70	1370880	99%
alnSeq	ramKiller	large	mem-water	byte	62.60	62.59	0.01	5888	99%
alnSeq	ramKiller	large	mem-water	mid	53.99	53.99	0.00	5888	99%
alnSeq	ramKiller	large	mem-water	fast	48.65	48.64	0.00	5888	99%
alnSeq	ramKiller	large	hirschberg	byte	42.00	41.99	0.00	4480	99%
alnSeq	ramKiller	large	hirschberg	mid	37.67	37.67	0.00	4480	99%
alnSeq	ramKiller	large	hirschberg	fast	17.62	17.62	0.00	4224	100%
bio-align	ramKiller	large	hirschberg	NA	25.51	25.51	0.00	14528	99%
ssw_test	ramKiller	large	water	NA	3.34	3.29	0.04	338952	100%
python	ramKiller	large	blank	NA	0.04	0.01	0.01	14592	65%
sequence_align	ramKiller	large	hirschberg	NA	76.00	75.96	0.01	26476	99%
alnSeq	ramKiller	large	needle	two-bit	41.33	40.62	0.71	1370880	99%
alnSeq	ramKiller	large	water	two-bit	44.61	43.93	0.67	1370912	99%
alnSeq	ramKiller	large	mem-water	byte	62.56	62.54	0.01	5888	99%
alnSeq	ramKiller	large	mem-water	mid	53.91	53.89	0.00	5888	99%
alnSeq	ramKiller	large	mem-water	fast	48.60	48.58	0.01	5888	99%
alnSeq	ramKiller	large	hirschberg	byte	41.94	41.94	0.00	4480	100%
alnSeq	ramKiller	large	hirschberg	mid	37.67	37.66	0.00	4480	99%
alnSeq	ramKiller	large	hirschberg	fast	17.63	17.63	0.00	4224	99%
bio-align	ramKiller	large	hirschberg	NA	25.80	25.80	0.00	14540	99%
ssw_test	ramKiller	large	water	NA	3.34	3.30	0.03	338956	99%
python	ramKiller	large	blank	NA	0.04	0.02	0.00	14592	64%
sequence_align	ramKiller	large	hirschberg	NA	75.96	75.92	0.01	26592	99%
alnSeq	ramKiller	large	needle	two-bit	41.15	40.34	0.81	1371008	99%
alnSeq	ramKiller	large	water	two-bit	44.61	43.85	0.75	1371008	99%
alnSeq	ramKiller	large	mem-water	byte	62.46	62.46	0.00	5888	99%
alnSeq	ramKiller	large	mem-water	mid	53.99	53.98	0.00	5888	99%
alnSeq	ramKiller	large	mem-water	fast	48.65	48.64	0.00	5888	99%
alnSeq	ramKiller	large	hirschberg	byte	41.73	41.72	0.00	4480	99%
alnSeq	ramKiller	large	hirschberg	mid	37.66	37.66	0.00	4480	99%
alnSeq	ramKiller	large	hirschberg	fast	17.62	17.62	0.00	4224	100%
bio-align	ramKiller	large	hirschberg	NA	25.56	25.55	0.00	14540	99%
ssw_test	ramKiller	large	water	NA	3.33	3.28	0.05	338952	99%
python	ramKiller	large	blank	NA	0.04	0.02	0.00	14592	66%
sequence_align	ramKiller	large	hirschberg	NA	75.98	75.93	0.02	26596	99%
alnSeq	ramKiller	large	needle	two-bit	41.17	40.41	0.76	1370880	99%
alnSeq	ramKiller	large	water	two-bit	44.68	43.99	0.69	1371008	99%
alnSeq	ramKiller	large	mem-water	byte	62.55	62.55	0.00	5888	99%
alnSeq	ramKiller	large	mem-water	mid	54.00	53.99	0.00	5888	99%
alnSeq	ramKiller	large	mem-water	fast	48.62	48.62	0.00	5888	99%
alnSeq	ramKiller	large	hirschberg	byte	41.93	41.92	0.00	4480	99%
alnSeq	ramKiller	large	hirschberg	mid	37.67	37.66	0.00	4480	99%
alnSeq	ramKiller	large	hirschberg	fast	17.62	17.62	0.00	4352	99%
bio-align	ramKiller	large	hirschberg	NA	25.55	25.54	0.00	14528	100%
ssw_test	ramKiller	large	water	NA	3.33	3.28	0.05	338056	99%
python	ramKiller	large	blank	NA	0.04	0.01	0.01	14592	66%
sequence_align	ramKiller	large	hirschberg	NA	75.97	75.94	0.00	26588	99%
alnSeq	ramKiller	large	needle	two-bit	41.25	40.48	0.76	1370880	99%
alnSeq	ramKiller	large	water	two-bit	44.99	44.25	0.74	1371008	99%
alnSeq	ramKiller	large	mem-water	byte	62.54	62.53	0.00	5888	99%
alnSeq	ramKiller	large	mem-water	mid	53.89	53.88	0.00	5888	99%
alnSeq	ramKiller	large	mem-water	fast	48.64	48.63	0.00	5888	99%
alnSeq	ramKiller	large	hirschberg	byte	41.96	41.96	0.00	4480	99%
alnSeq	ramKiller	large	hirschberg	mid	37.67	37.66	0.00	4480	99%
alnSeq	ramKiller	large	hirschberg	fast	17.64	17.64	0.00	4224	99%
bio-align	ramKiller	large	hirschberg	NA	25.49	25.48	0.00	14416	99%
ssw_test	ramKiller	large	water	NA	3.33	3.28	0.05	338952	100%
python	ramKiller	large	blank	NA	0.05	0.02	0.01	14592	67%
sequence_align	ramKiller	large	hirschberg	NA	75.94	75.91	0.01	26396	99%
alnSeq	ramKiller	large	needle	two-bit	41.38	40.71	0.67	1371008	99%
alnSeq	ramKiller	large	water	two-bit	44.60	43.83	0.76	1370880	99%
alnSeq	ramKiller	large	mem-water	byte	62.51	62.50	0.00	5888	99%
alnSeq	ramKiller	large	mem-water	mid	53.91	53.89	0.01	5888	99%
alnSeq	ramKiller	large	mem-water	fast	48.61	48.60	0.00	5888	99%
alnSeq	ramKiller	large	hirschberg	byte	41.65	41.64	0.00	4480	99%
alnSeq	ramKiller	large	hirschberg	mid	37.66	37.66	0.00	4480	99%
alnSeq	ramKiller	large	hirschberg	fast	17.63	17.63	0.00	4224	100%
bio-align	ramKiller	large	hirschberg	NA	25.71	25.71	0.00	14540	100%
ssw_test	ramKiller	large	water	NA	3.35	3.28	0.07	338952	100%
python	ramKiller	large	blank	NA	0.05	0.02	0.01	14592	68%
sequence_align	ramKiller	large	hirschberg	NA	75.98	75.94	0.01	26600	99%
alnSeq	ramKiller	ramKiller	needle	two-bit	294.24	289.11	5.11	9766784	99%
alnSeq	ramKiller	ramKiller	water	two-bit	318.49	313.13	5.34	9766784	99%
alnSeq	ramKiller	ramKiller	mem-water	byte	569.38	569.36	0.00	6144	99%
alnSeq	ramKiller	ramKiller	mem-water	mid	538.00	537.97	0.00	6144	99%
alnSeq	ramKiller	ramKiller	mem-water	fast	404.38	404.35	0.01	6144	99%
alnSeq	ramKiller	ramKiller	hirschberg	byte	298.18	298.16	0.01	4992	99%
alnSeq	ramKiller	ramKiller	hirschberg	mid	268.63	268.62	0.00	4864	99%
alnSeq	ramKiller	ramKiller	hirschberg	fast	125.70	125.68	0.01	4736	99%
bio-align	ramKiller	ramKiller	hirschberg	NA	181.61	181.60	0.00	8192	99%
ssw_test	ramKiller	ramKiller	water	NA	11.61	11.59	0.01	11840	99%
python	ramKiller	ramKiller	blank	NA	0.05	0.02	0.00	14744	59%
sequence_align	ramKiller	ramKiller	hirschberg	NA	549.01	548.97	0.01	38832	99%
alnSeq	ramKiller	ramKiller	needle	two-bit	294.34	289.38	4.95	9766656	99%
alnSeq	ramKiller	ramKiller	water	two-bit	318.97	313.77	5.18	9766784	99%
alnSeq	ramKiller	ramKiller	mem-water	byte	570.06	570.02	0.01	6144	99%
alnSeq	ramKiller	ramKiller	mem-water	mid	537.11	537.08	0.01	6144	99%
alnSeq	ramKiller	ramKiller	mem-water	fast	404.57	404.54	0.00	6144	99%
alnSeq	ramKiller	ramKiller	hirschberg	byte	298.46	298.45	0.00	4864	99%
alnSeq	ramKiller	ramKiller	hirschberg	mid	268.64	268.62	0.00	4992	99%
alnSeq	ramKiller	ramKiller	hirschberg	fast	125.73	125.71	0.00	4736	99%
bio-align	ramKiller	ramKiller	hirschberg	NA	181.51	181.50	0.00	8192	99%
ssw_test	ramKiller	ramKiller	water	NA	11.42	11.42	0.00	11712	100%
python	ramKiller	ramKiller	blank	NA	0.05	0.02	0.00	14744	61%
sequence_align	ramKiller	ramKiller	hirschberg	NA	549.14	549.09	0.01	38960	99%
alnSeq	ramKiller	ramKiller	needle	two-bit	294.09	288.85	5.23	9766656	99%
alnSeq	ramKiller	ramKiller	water	two-bit	318.56	313.66	4.88	9766656	99%
alnSeq	ramKiller	ramKiller	mem-water	byte	568.80	568.77	0.01	6144	99%
alnSeq	ramKiller	ramKiller	mem-water	mid	538.32	538.29	0.01	6144	99%
alnSeq	ramKiller	ramKiller	mem-water	fast	404.35	404.32	0.00	6144	99%
alnSeq	ramKiller	ramKiller	hirschberg	byte	298.98	298.97	0.00	4864	99%
alnSeq	ramKiller	ramKiller	hirschberg	mid	268.62	268.60	0.00	4992	99%
alnSeq	ramKiller	ramKiller	hirschberg	fast	125.71	125.70	0.00	4736	99%
bio-align	ramKiller	ramKiller	hirschberg	NA	182.00	181.98	0.01	8176	99%
ssw_test	ramKiller	ramKiller	water	NA	11.57	11.57	0.00	11968	99%
python	ramKiller	ramKiller	blank	NA	0.05	0.02	0.00	14612	60%
sequence_align	ramKiller	ramKiller	hirschberg	NA	549.25	549.17	0.04	38936	99%
alnSeq	ramKiller	ramKiller	needle	two-bit	294.65	289.62	5.02	9766784	99%
alnSeq	ramKiller	ramKiller	water	two-bit	320.53	315.37	5.13	9766784	99%
alnSeq	ramKiller	ramKiller	mem-water	byte	569.66	569.63	0.01	6144	99%
alnSeq	ramKiller	ramKiller	mem-water	mid	537.91	537.89	0.00	6144	99%
alnSeq	ramKiller	ramKiller	mem-water	fast	404.46	404.44	0.00	6144	99%
alnSeq	ramKiller	ramKiller	hirschberg	byte	297.52	297.48	0.01	4992	99%
alnSeq	ramKiller	ramKiller	hirschberg	mid	268.64	268.62	0.01	4864	99%
alnSeq	ramKiller	ramKiller	hirschberg	fast	125.71	125.70	0.00	4736	99%
bio-align	ramKiller	ramKiller	hirschberg	NA	182.74	182.73	0.00	8132	99%
ssw_test	ramKiller	ramKiller	water	NA	11.45	11.44	0.00	11708	99%
python	ramKiller	ramKiller	blank	NA	0.05	0.03	0.00	14740	52%
sequence_align	ramKiller	ramKiller	hirschberg	NA	549.46	549.41	0.01	38960	99%
alnSeq	ramKiller	ramKiller	needle	two-bit	294.87	289.70	5.16	9766784	99%
alnSeq	ramKiller	ramKiller	water	two-bit	318.38	313.28	5.07	9766656	99%
alnSeq	ramKiller	ramKiller	mem-water	byte	568.96	568.94	0.00	6144	99%
alnSeq	ramKiller	ramKiller	mem-water	mid	538.01	537.98	0.01	6144	99%
alnSeq	ramKiller	ramKiller	mem-water	fast	404.28	404.26	0.00	6144	99%
alnSeq	ramKiller	ramKiller	hirschberg	byte	297.79	297.72	0.03	4992	99%
alnSeq	ramKiller	ramKiller	hirschberg	mid	268.60	268.55	0.00	4864	99%
alnSeq	ramKiller	ramKiller	hirschberg	fast	125.71	125.67	0.00	4736	99%
bio-align	ramKiller	ramKiller	hirschberg	NA	182.34	182.33	0.00	8180	99%
ssw_test	ramKiller	ramKiller	water	NA	11.44	11.43	0.00	11964	99%
python	ramKiller	ramKiller	blank	NA	0.05	0.02	0.00	14740	60%
sequence_align	ramKiller	ramKiller	hirschberg	NA	549.59	549.53	0.01	38908	99%
alnSeq	ramKiller	ramKiller	needle	two-bit	294.14	289.01	5.11	9766784	99%
alnSeq	ramKiller	ramKiller	water	two-bit	318.28	313.17	5.05	9766656	99%
alnSeq	ramKiller	ramKiller	mem-water	byte	570.39	570.28	0.02	6144	99%
alnSeq	ramKiller	ramKiller	mem-water	mid	538.22	538.12	0.01	6144	99%
alnSeq	ramKiller	ramKiller	mem-water	fast	404.35	404.29	0.02	6144	99%
alnSeq	ramKiller	ramKiller	hirschberg	byte	298.51	298.47	0.00	4992	99%
alnSeq	ramKiller	ramKiller	hirschberg	mid	268.64	268.61	0.00	4864	99%
alnSeq	ramKiller	ramKiller	hirschberg	fast	125.71	125.70	0.00	4736	99%
bio-align	ramKiller	ramKiller	hirschberg	NA	182.18	182.17	0.00	8260	99%
ssw_test	ramKiller	ramKiller	water	NA	11.60	11.60	0.00	11712	100%
python	ramKiller	ramKiller	blank	NA	0.08	0.05	0.00	14744	73%
sequence_align	ramKiller	ramKiller	hirschberg	NA	549.42	549.38	0.00	38984	99%
alnSeq	ramKiller	ramKiller	needle	two-bit	294.59	289.33	5.24	9766656	99%
alnSeq	ramKiller	ramKiller	water	two-bit	318.77	313.64	5.05	9766656	99%
alnSeq	ramKiller	ramKiller	mem-water	byte	568.96	568.90	0.03	6144	99%
alnSeq	ramKiller	ramKiller	mem-water	mid	538.00	537.97	0.01	6144	99%
alnSeq	ramKiller	ramKiller	mem-water	fast	404.33	404.31	0.00	6144	99%
alnSeq	ramKiller	ramKiller	hirschberg	byte	298.41	298.40	0.00	4992	99%
alnSeq	ramKiller	ramKiller	hirschberg	mid	268.61	268.60	0.00	4864	99%
alnSeq	ramKiller	ramKiller	hirschberg	fast	125.65	125.64	0.00	4736	99%
bio-align	ramKiller	ramKiller	hirschberg	NA	182.87	182.86	0.00	8176	99%
ssw_test	ramKiller	ramKiller	water	NA	11.22	11.22	0.00	11712	99%
python	ramKiller	ramKiller	blank	NA	0.05	0.01	0.01	14744	63%
sequence_align	ramKiller	ramKiller	hirschberg	NA	549.61	549.53	0.03	38868	99%
alnSeq	ramKiller	ramKiller	needle	two-bit	294.20	288.97	5.21	9766784	99%
alnSeq	ramKiller	ramKiller	water	two-bit	318.90	313.82	5.06	9766784	99%
alnSeq	ramKiller	ramKiller	mem-water	byte	569.14	569.10	0.02	6144	99%
alnSeq	ramKiller	ramKiller	mem-water	mid	538.17	538.15	0.00	6144	99%
alnSeq	ramKiller	ramKiller	mem-water	fast	404.39	404.36	0.01	6144	99%
alnSeq	ramKiller	ramKiller	hirschberg	byte	298.37	298.34	0.01	4864	99%
alnSeq	ramKiller	ramKiller	hirschberg	mid	268.66	268.65	0.00	4992	99%
alnSeq	ramKiller	ramKiller	hirschberg	fast	125.70	125.68	0.00	4736	99%
bio-align	ramKiller	ramKiller	hirschberg	NA	182.29	182.28	0.00	8116	99%
ssw_test	ramKiller	ramKiller	water	NA	11.44	11.43	0.00	11840	99%
python	ramKiller	ramKiller	blank	NA	0.05	0.02	0.01	14744	61%
sequence_align	ramKiller	ramKiller	hirschberg	NA	549.16	549.11	0.01	38932	99%
alnSeq	ramKiller	ramKiller	needle	two-bit	293.59	288.44	5.13	9766784	99%
